unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_capped,failure_risk,degradation_index,thermal_stress_index,efficiency_loss_index,cycle_log,cycle_ratio,operational_setting_magnitude,asset_health_score
88,87,-0.0026,0.0004,100.0,518.67,642.43,1584.57,1407.05,14.62,21.61,553.69,2388.06,9072.78,1.3,47.37,522.0,2388.05,8147.92,8.4268,0.03,392,2388,100.0,38.76,23.3452,213,126,125,Low Risk,-0.355406413049602,-0.36094582559435595,-0.34017302855152864,4.477336814478207,0.24033149171270718,0.002630589287593181,73.13728758574791
88,88,0.003,-0.0002,100.0,518.67,642.47,1585.26,1400.68,14.62,21.61,554.19,2388.02,9069.5,1.3,47.33,521.78,2388.02,8150.26,8.4079,0.03,392,2388,100.0,39.08,23.2351,213,125,125,Low Risk,-0.5684314477557322,-0.5587087259937195,-0.5951689326012681,4.48863636973214,0.2430939226519337,0.0030066592756745818,81.7067242100144
88,89,0.0049,-0.0002,100.0,518.67,642.56,1584.69,1401.72,14.62,21.61,553.73,2388.04,9074.22,1.3,47.22,521.66,2388.03,8151.02,8.4086,0.03,391,2388,100.0,38.83,23.3645,213,124,124,Low Risk,-0.5212132089485756,-0.5734294653264876,-0.37761850390931684,4.499809670330265,0.24585635359116023,0.004904079934095691,79.80725870575758
88,90,-0.0015,0.0005,100.0,518.67,642.42,1590.93,1405.4,14.62,21.61,553.65,2388.05,9076.01,1.3,47.39,521.66,2388.05,8146.93,8.3878,0.03,394,2388,100.0,38.9,23.4054,213,123,123,Low Risk,-0.3361148811335048,-0.25968421065389236,-0.546299224952439,4.51085950651685,0.24861878453038674,0.0015811388300841897,72.36124001759205
88,91,-0.0012,-0.0001,100.0,518.67,642.59,1585.82,1404.5,14.62,21.61,554.0,2388.05,9072.8,1.3,47.38,521.93,2388.02,8149.33,8.4538,0.03,392,2388,100.0,39.02,23.4052,213,122,122,Low Risk,-0.4709665891455456,-0.31415652420370804,-0.902194267735599,4.5217885770490405,0.2513812154696133,0.0012041594578792293,77.78596940246196
88,92,0.0016,-0.0004,100.0,518.67,642.67,1580.48,1407.05,14.62,21.61,553.79,2388.1,9071.3,1.3,47.34,521.83,2388.02,8150.52,8.4084,0.03,390,2388,100.0,38.91,23.4004,213,121,121,Low Risk,-0.561278943178353,-0.5305620667286468,-0.6457503534150458,4.532599493153256,0.2541436464088398,0.0016492422502470644,81.4189977708887
88,93,0.0033,0.0002,100.0,518.67,642.32,1588.28,1405.64,14.62,21.61,554.05,2387.98,9075.92,1.3,47.42,521.39,2388.04,8149.16,8.4263,0.03,393,2388,100.0,39.02,23.4713,213,120,120,Low Risk,-0.5016639562791091,-0.36192934088170914,-0.885934148621959,4.543294782270004,0.2569060773480663,0.003306055050963308,79.02084370982121
88,94,0.0008,-0.0001,100.0,518.67,642.78,1593.8,1410.6,14.62,21.61,553.65,2388.07,9069.03,1.3,47.45,521.73,2388.05,8149.44,8.4528,0.03,393,2388,100.0,39.0,23.3889,213,119,119,Low Risk,-0.15749282910952214,0.028959128691863626,-0.6702357130633327,4.553876891600541,0.2596685082872928,0.0008062257748298549,65.17574486380624
88,95,0.0017,-0.0003,100.0,518.67,642.32,1586.87,1405.62,14.62,21.61,554.68,2388.04,9072.81,1.3,47.38,521.77,2388.02,8150.52,8.4679,0.03,392,2388,100.0,38.86,23.2033,213,118,118,Low Risk,-0.32079044812686935,-0.30927832759178836,-0.3524487795983421,4.564348191467836,0.26243093922651933,0.0017262676501632068,71.74477840013785
88,96,-0.0024,-0.0004,100.0,518.67,642.18,1592.04,1405.2,14.62,21.61,554.36,2388.04,9073.22,1.3,47.54,521.59,2388.01,8150.08,8.4326,0.03,393,2388,100.0,38.9,23.3556,213,117,117,Low Risk,-0.34386016941163444,-0.24777093028048586,-0.6081055770222925,4.574710978503383,0.26519337016574585,0.002433105012119288,72.6728125852373
88,97,0.0008,0.0001,100.0,518.67,642.45,1591.36,1403.53,14.62,21.61,553.79,2388.09,9065.5,1.3,47.55,521.64,2388.06,8151.1,8.4,0.03,393,2388,100.0,38.7,23.4716,213,116,116,Low Risk,-0.268771109822824,-0.20093554403682615,-0.45531891573431793,4.584967478670572,0.26795580110497236,0.0008062257748298549,69.65217729601059
88,98,-0.0001,-0.0004,100.0,518.67,642.67,1594.54,1403.99,14.62,21.61,553.48,2388.04,9077.89,1.3,47.41,521.58,2388.03,8153.57,8.4386,0.03,393,2388,100.0,38.85,23.3593,213,115,115,Low Risk,-0.1539112371462979,-0.10240927303536741,-0.2955416384513564,4.59511985013459,0.27071823204419887,0.0004123105625617661,65.03166684318687
88,99,0.0018,-0.0004,100.0,518.67,642.19,1589.56,1405.01,14.62,21.61,553.94,2388.06,9062.25,1.3,47.29,521.72,2388.03,8151.65,8.4136,0.03,393,2388,100.0,39.01,23.4507,213,114,114,Low Risk,-0.5366390986534202,-0.4025754818898544,-0.9053140447532255,4.605170185988092,0.27348066298342544,0.0018439088914585775,80.42780165922288
88,100,0.0002,-0.0003,100.0,518.67,642.65,1586.68,1403.23,14.62,21.61,553.52,2388.07,9071.1,1.3,47.22,522.26,2388.08,8144.31,8.4174,0.03,393,2388,100.0,38.73,23.3029,213,113,113,Low Risk,-0.2966001459068705,-0.31678190421171604,-0.24110031056854547,4.61512051684126,0.27624309392265195,0.0003605551275463989,70.77166619254167
88,101,0.0009,-0.0,100.0,518.67,642.21,1594.52,1401.36,14.62,21.61,553.11,2388.08,9073.65,1.3,47.26,522.05,2388.03,8149.41,8.4248,0.03,392,2388,100.0,38.8,23.1897,213,112,112,Low Risk,-0.22144683685085245,-0.34215374029485557,0.1104971476201562,4.624972813284271,0.27900552486187846,0.0009,67.74844631630556
88,102,-0.0019,-0.0002,100.0,518.67,642.29,1589.29,1404.68,14.62,21.61,554.33,2388.07,9074.88,1.3,47.38,521.91,2388.01,8147.92,8.4456,0.03,393,2388,100.0,38.75,23.3564,213,111,111,Low Risk,-0.3259714377424633,-0.26178898310238335,-0.5024731880026831,4.634728988229636,0.281767955801105,0.00191049731745428,71.95319597989818
88,103,0.0059,0.0001,100.0,518.67,642.79,1585.72,1396.68,14.62,21.61,553.52,2388.08,9067.58,1.3,47.2,522.0,2388.01,8149.88,8.4144,0.03,394,2388,100.0,38.71,23.3851,213,110,110,Low Risk,-0.37057118319042914,-0.3907262182657622,-0.3151448367332629,4.6443908991413725,0.2845303867403315,0.0059008473967727725,73.74732638622345
88,104,-0.0025,-0.0,100.0,518.67,642.65,1591.24,1410.43,14.62,21.61,554.63,2388.05,9067.1,1.3,47.42,521.63,2388.06,8150.45,8.4561,0.03,393,2388,100.0,38.94,23.3097,213,109,109,Low Risk,-0.2112224565298178,-0.05266716093182082,-0.6472495194243093,4.653960350157523,0.287292817679558,0.0025,67.3371463988833
88,105,-0.0004,-0.0003,100.0,518.67,642.63,1587.95,1411.72,14.62,21.61,554.1,2388.07,9067.43,1.3,47.46,521.64,2388.04,8154.8,8.4111,0.03,393,2388,100.0,38.91,23.2596,213,108,108,Low Risk,-0.21273419737314866,-0.16509603378758933,-0.34373914723343685,4.663439094112067,0.2900552486187845,0.0005,67.39795975524356
88,106,0.0003,-0.0001,100.0,518.67,642.71,1593.73,1407.08,14.62,21.61,553.44,2388.04,9074.68,1.3,47.49,521.59,2388.03,8149.99,8.4318,0.03,393,2388,100.0,38.88,23.35,213,107,107,Low Risk,-0.1520481928673775,-0.09546583542604942,-0.30764967583102965,4.672828834461906,0.292817679558011,0.0003162277660168379,64.95672147397975
88,107,-0.0018,0.0002,100.0,518.67,642.42,1587.09,1412.92,14.62,21.61,553.45,2388.05,9073.94,1.3,47.5,522.2,2388.02,8156.78,8.4032,0.03,393,2388,100.0,39.17,23.3936,213,106,106,Low Risk,-0.43608377447037205,-0.2240977335553687,-1.0190453869866314,4.68213122712422,0.2955801104972376,0.0018110770276274833,76.3827255534594
88,108,-0.0003,-0.0002,100.0,518.67,642.69,1588.3,1413.46,14.62,21.61,553.97,2388.02,9073.16,1.3,47.48,521.33,2388.04,8146.26,8.431,0.03,394,2388,100.0,39.06,23.2558,213,105,105,Low Risk,-0.17930930869094813,-0.09882551477292201,-0.4006397419655198,4.6913478822291435,0.2983425414364641,0.0003605551275463989,66.05336443277163
88,109,-0.0009,-0.0001,100.0,518.67,642.91,1595.58,1408.15,14.62,21.61,553.33,2388.05,9057.88,1.3,47.58,521.86,2388.06,8151.06,8.401,0.03,393,2388,100.0,38.88,23.326,213,104,104,Low Risk,-0.14074384436952395,-0.07822471042368749,-0.312671462720574,4.700480365792417,0.3011049723756906,0.0009055385138137417,64.50197727846951
88,110,0.0011,0.0001,100.0,518.67,642.53,1591.98,1405.06,14.62,21.61,553.9,2388.07,9076.79,1.3,47.62,521.96,2387.99,8153.11,8.4097,0.03,394,2388,100.0,38.79,23.2308,213,103,103,Low Risk,-0.12694272925629843,-0.11374952672030259,-0.16322403623028722,4.709530201312334,0.30386740331491713,0.001104536101718726,63.946794731638136
88,111,0.0025,0.0004,100.0,518.67,642.36,1587.02,1404.18,14.62,21.61,553.09,2388.08,9068.51,1.3,47.51,522.07,2388.02,8146.97,8.4602,0.03,392,2388,100.0,38.95,23.3456,213,102,102,Low Risk,-0.32173905993459007,-0.2721353894181282,-0.4581491538548601,4.718498871295094,0.30662983425414364,0.0025317977802344327,71.78293855712835
88,112,0.0044,0.0005,100.0,518.67,643.24,1590.93,1399.82,14.62,21.61,554.27,2388.08,9070.83,1.3,47.59,521.75,2388.09,8147.54,8.4302,0.03,394,2388,100.0,38.75,23.2841,213,101,101,Low Risk,-0.015892869194033578,0.07444397609652133,-0.2643191937430595,4.727387818712341,0.30939226519337015,0.004428317965096905,59.479551061193334
88,113,0.0024,0.0,100.0,518.67,642.74,1597.78,1408.77,14.62,21.61,553.6,2388.03,9079.35,1.3,47.35,521.83,2388.05,8146.64,8.4255,0.03,393,2388,100.0,38.77,23.3997,213,100,100,Low Risk,-0.14987836210793207,-0.06007937795220966,-0.3968255685361688,4.736198448394496,0.31215469613259667,0.0024,64.8694348918928
88,114,0.0023,-0.0001,100.0,518.67,642.35,1589.83,1411.13,14.62,21.61,553.04,2388.1,9073.59,1.3,47.29,521.4,2388.0,8147.71,8.4585,0.03,391,2388,100.0,38.76,23.3312,213,99,99,Low Risk,-0.1805793552590971,-0.275019506483469,0.07913106060792567,4.74493212836325,0.3149171270718232,0.0023021728866442675,66.1044550643992
88,115,0.0002,0.0001,100.0,518.67,641.69,1584.06,1407.18,14.62,21.61,553.42,2388.09,9072.08,1.3,47.37,521.79,2388.01,8153.55,8.455,0.03,392,2388,100.0,38.93,23.4501,213,98,98,Low Risk,-0.4878477157188502,-0.4215647503401327,-0.6701258705103235,4.7535901911063645,0.31767955801104975,0.00022360679774997898,78.4650527060545
88,116,-0.0021,-0.0004,100.0,518.67,642.79,1585.42,1402.12,14.62,21.61,554.11,2388.05,9076.09,1.3,47.48,521.63,2388.06,8147.19,8.4142,0.03,394,2388,100.0,38.9,23.2346,213,97,97,Low Risk,-0.2179312315112281,-0.19841301008571824,-0.2716063404313801,4.762173934797756,0.32044198895027626,0.0021377558326431947,67.60702276392637
88,117,-0.0039,-0.0004,100.0,518.67,642.67,1593.69,1407.61,14.62,21.61,554.03,2388.05,9075.76,1.3,47.58,521.24,2388.05,8153.92,8.4238,0.03,394,2388,100.0,38.78,23.2459,213,96,96,Low Risk,0.030515696391682574,0.03322482575140948,0.023065590652433618,4.770684624465665,0.32320441988950277,0.003920459156782532,57.612656580183
88,118,-0.0003,0.0004,100.0,518.67,642.72,1591.2,1411.52,14.62,21.61,553.54,2388.11,9077.74,1.3,47.39,521.44,2388.09,8157.09,8.4076,0.03,394,2388,100.0,39.0,23.3898,213,95,95,Low Risk,-0.07760571070866988,0.0916089553893073,-0.5429460424781068,4.77912349311153,0.3259668508287293,0.0005,61.9620962934597
88,119,-0.0024,-0.0002,100.0,518.67,642.01,1587.31,1408.03,14.62,21.61,554.04,2388.09,9073.71,1.3,47.51,522.55,2388.01,8150.45,8.4186,0.03,393,2388,100.0,38.84,23.2404,213,94,94,Low Risk,-0.349231326407497,-0.2965584124282451,-0.4940818398504397,4.787491742782046,0.3287292817679558,0.0024083189157584587,72.88888009832807
88,120,-0.002,-0.0002,100.0,518.67,642.39,1585.91,1404.48,14.62,21.61,553.35,2388.11,9069.28,1.3,47.55,521.96,2388.09,8150.8,8.3956,0.03,392,2388,100.0,38.86,23.3313,213,93,93,Low Risk,-0.29129800606506184,-0.2747542030528684,-0.3367934643485937,4.795790545596741,0.3314917127071823,0.002009975124224178,70.55837505795715
88,121,-0.0015,-0.0001,100.0,518.67,643.07,1588.51,1404.14,14.62,21.61,552.93,2388.03,9074.45,1.3,47.43,521.5,2388.08,8158.94,8.4257,0.03,393,2388,100.0,38.84,23.3124,213,92,92,Low Risk,-0.05640886637331632,-0.08021966283351195,0.009070823892221712,4.804021044733257,0.3342541436464088,0.0015033296378372909,61.109403020029006
88,122,0.0005,-0.0001,100.0,518.67,642.67,1594.34,1405.13,14.62,21.61,553.5,2388.13,9076.07,1.3,47.44,521.95,2388.06,8156.11,8.4456,0.03,394,2388,100.0,38.71,23.2937,213,91,91,Low Risk,0.0881370399715848,0.1498101592038166,-0.08146403791705276,4.812184355372417,0.3370165745856354,0.0005099019513592785,55.29470154408016
88,123,0.0011,0.0001,100.0,518.67,642.78,1583.07,1414.42,14.62,21.61,553.47,2388.06,9075.9,1.3,47.39,521.86,2388.1,8157.42,8.4445,0.03,394,2388,100.0,38.72,23.2969,213,90,90,Low Risk,0.014771184126985545,0.043308287977649136,-0.06370585146233929,4.820281565605037,0.3397790055248619,0.001104536101718726,58.2460168808558
88,124,0.0027,-0.0004,100.0,518.67,642.34,1594.32,1412.05,14.62,21.61,553.72,2388.05,9069.97,1.3,47.38,521.08,2388.08,8153.26,8.4256,0.03,393,2388,100.0,38.92,23.2714,213,89,89,Low Risk,-0.08501651380017365,-0.08405088937654268,-0.08767198096515885,4.8283137373023015,0.3425414364640884,0.0027294688127912363,62.26021340216088
88,125,-0.0012,-0.0001,100.0,518.67,642.73,1591.32,1402.34,14.62,21.61,553.98,2388.04,9074.8,1.3,47.52,521.65,2388.12,8150.46,8.4213,0.03,392,2388,100.0,38.99,23.272,213,88,88,Low Risk,-0.21811752021710534,-0.13287901898860396,-0.45252339859548407,4.836281906951478,0.3453038674033149,0.0012041594578792293,67.61451666839177
88,126,0.0039,-0.0003,100.0,518.67,642.3,1596.47,1399.49,14.62,21.61,553.61,2388.08,9072.02,1.3,47.25,522.08,2388.09,8157.07,8.4192,0.03,393,2388,100.0,38.73,23.3432,213,87,87,Low Risk,-0.2031209680500033,-0.16840870235556316,-0.2985796987097134,4.844187086458591,0.34806629834254144,0.003911521443121589,67.01124483437579
88,127,0.0027,-0.0001,100.0,518.67,643.19,1586.64,1411.27,14.62,21.61,552.95,2388.03,9076.76,1.3,47.28,521.45,2388.05,8153.9,8.48,0.03,391,2388,100.0,38.97,23.2814,213,86,86,Low Risk,-0.09923720675303262,-0.10337897644029836,-0.08784734011305184,4.852030263919617,0.35082872928176795,0.002701851217221259,62.83227446146684
88,128,-0.0002,0.0001,100.0,518.67,642.8,1590.55,1407.75,14.62,21.61,554.09,2388.02,9081.1,1.3,47.6,522.14,2388.06,8157.51,8.4518,0.03,393,2388,100.0,38.86,23.2985,213,85,85,Low Risk,-0.11154863387355975,0.04100596833419897,-0.5310737899448962,4.859812404361672,0.35359116022099446,0.00022360679774997898,63.32753078009237
88,129,0.0006,-0.0001,100.0,518.67,643.19,1591.45,1403.9,14.62,21.61,553.09,2388.09,9078.0,1.3,47.57,521.33,2388.1,8153.39,8.4399,0.03,393,2388,100.0,38.98,23.3109,213,84,84,Low Risk,0.06877653019591015,0.1551230978129462,-0.16867653075093897,4.867534450455582,0.356353591160221,0.000608276253029822,56.07352391002887
88,130,0.0021,-0.0,100.0,518.67,642.45,1584.71,1408.04,14.62,21.61,554.22,2388.08,9080.21,1.3,47.4,521.87,2388.06,8159.16,8.4294,0.03,393,2388,100.0,38.79,23.2673,213,83,83,Low Risk,-0.1902255711234269,-0.1476171392126372,-0.3073987588780983,4.875197323201151,0.35911602209944754,0.0021,66.492496947023
88,131,0.0025,-0.0004,100.0,518.67,642.22,1578.87,1409.17,14.62,21.61,553.19,2388.09,9080.76,1.3,47.61,521.63,2388.07,8155.74,8.4309,0.03,393,2388,100.0,38.9,23.328,213,82,82,Low Risk,-0.19124688794406727,-0.1780824584440851,-0.22744906906901813,4.882801922586371,0.36187845303867405,0.0025317977802344327,66.53358183537826
88,132,0.0018,-0.0004,100.0,518.67,641.94,1587.5,1416.25,14.62,21.61,553.39,2388.06,9074.81,1.3,47.44,522.12,2388.02,8148.97,8.4208,0.03,392,2388,100.0,38.85,23.3738,213,81,81,Low Risk,-0.3709932590336097,-0.32893801387113586,-0.4866451832304127,4.890349128221754,0.36464088397790057,0.0018439088914585775,73.76430538680785
88,133,0.0019,-0.0,100.0,518.67,642.9,1588.08,1407.72,14.62,21.61,553.63,2388.04,9078.04,1.3,47.39,521.57,2388.04,8153.67,8.4161,0.03,393,2388,100.0,38.73,23.2652,213,80,80,Medium Risk,-0.10895886517402875,-0.1663174074326756,0.04877712603725011,4.897839799950911,0.3674033149171271,0.0019,63.22335119963716
88,134,-0.0012,0.0002,100.0,518.67,642.31,1587.69,1410.41,14.62,21.61,553.52,2388.11,9074.19,1.3,47.38,521.78,2388.02,8156.34,8.4426,0.03,394,2388,100.0,38.75,23.3353,213,79,79,Medium Risk,-0.10061392762175221,-0.07142281977323818,-0.18088947420516577,4.90527477843843,0.3701657458563536,0.001216552506059644,62.88765631951969
88,135,0.0021,0.0003,100.0,518.67,642.55,1588.85,1406.97,14.62,21.61,553.62,2388.08,9080.36,1.3,47.44,521.34,2388.09,8159.0,8.4575,0.03,396,2388,100.0,38.87,23.281,213,78,78,Medium Risk,0.13212286270754975,0.21673794458350698,-0.10056861245133276,4.912654885736052,0.3729281767955801,0.0021213203435596424,53.52526763307503
88,136,-0.0048,0.0004,100.0,518.67,642.96,1593.72,1412.92,14.62,21.61,552.9,2388.01,9083.55,1.3,47.5,521.7,2388.07,8152.53,8.4724,0.03,393,2388,100.0,39.02,23.3801,213,77,77,Medium Risk,0.004208006928453212,0.17139802298317267,-0.45556453722202517,4.919980925828125,0.3756906077348066,0.004816637831516917,58.67094570520076
88,137,0.001,-0.0002,100.0,518.67,642.74,1595.95,1409.51,14.62,21.61,553.84,2388.03,9075.97,1.3,47.59,521.38,2388.06,8162.02,8.4544,0.03,394,2388,100.0,38.88,23.2741,213,76,76,Medium Risk,0.10221745932611635,0.2027196967436087,-0.17416369357198766,4.927253685157205,0.3784530386740331,0.001019803902718557,54.728283322540115
88,138,-0.0016,-0.0003,100.0,518.67,642.49,1589.68,1408.68,14.62,21.61,552.74,2388.08,9080.72,1.3,47.37,521.79,2388.04,8157.93,8.4085,0.03,393,2388,100.0,38.66,23.2487,213,75,75,Medium Risk,-0.01393701464947013,-0.15010288487979342,0.36051912848391887,4.9344739331306915,0.3812154696132597,0.0016278820596099706,59.400872179206345
88,139,-0.0011,0.0001,100.0,518.67,642.17,1591.02,1403.99,14.62,21.61,552.76,2388.06,9084.78,1.3,47.54,521.44,2388.05,8161.13,8.4289,0.03,393,2388,100.0,38.92,23.2865,213,74,74,Medium Risk,-0.07319387314054832,-0.1094783473749235,0.026588431003983365,4.941642422609304,0.3839779005524862,0.001104536101718726,61.78461967673843
88,140,0.0026,-0.0004,100.0,518.67,643.1,1587.71,1409.49,14.62,21.61,553.17,2388.05,9085.18,1.3,47.77,521.76,2388.05,8153.56,8.448,0.03,394,2388,100.0,38.87,23.2738,213,73,73,Medium Risk,0.12176302702886858,0.20211240132948613,-0.09919775229782973,4.948759890378168,0.3867403314917127,0.002630589287593181,53.942016563118585
88,141,-0.0028,0.0004,100.0,518.67,642.59,1589.18,1412.52,14.62,21.61,553.49,2388.03,9082.11,1.3,47.48,521.16,2388.06,8160.8,8.4056,0.03,393,2388,100.0,38.76,23.186,213,72,72,Medium Risk,0.032693907172628274,-0.08949298940557489,0.36870787276268707,4.955827057601261,0.38950276243093923,0.00282842712474619,57.525032891881025
88,142,0.0006,0.0001,100.0,518.67,643.05,1592.49,1412.7,14.62,21.61,553.05,2388.12,9079.78,1.3,47.64,521.76,2388.06,8151.66,8.4371,0.03,393,2388,100.0,38.85,23.2696,213,71,71,Medium Risk,0.16704977860831385,0.23795523480950137,-0.02794022594495201,4.962844630259907,0.39226519337016574,0.000608276253029822,52.120249707808284
88,143,0.003,-0.0,100.0,518.67,642.54,1592.8,1403.41,14.62,21.61,553.53,2388.09,9081.96,1.3,47.6,521.05,2388.06,8157.08,8.3899,0.03,393,2388,100.0,39.02,23.3022,213,70,70,Medium Risk,-0.11767644042822485,-0.07563773198583318,-0.23328288864480196,4.969813299576001,0.39502762430939226,0.003,63.57403631400018
88,144,0.0036,-0.0004,100.0,518.67,642.39,1593.12,1407.8,14.62,21.61,552.93,2388.12,9078.08,1.3,47.53,522.17,2388.05,8154.94,8.4264,0.03,395,2388,100.0,38.9,23.267,213,69,69,Medium Risk,0.04142867607132654,0.1278287522926608,-0.19617153353734268,4.976733742420574,0.39779005524861877,0.0036221540552549667,57.17365612244044
88,145,0.0026,-0.0003,100.0,518.67,642.85,1589.5,1408.87,14.62,21.61,554.1,2388.03,9080.81,1.3,47.58,521.76,2388.07,8163.37,8.4366,0.03,395,2388,100.0,38.86,23.3371,213,68,68,Medium Risk,-0.005836817715722897,0.17176393804069195,-0.49423889604586385,4.983606621708336,0.4005524861878453,0.00261725046566048,59.07502257019873
88,146,0.0004,0.0,100.0,518.67,642.85,1593.45,1415.48,14.62,21.61,553.27,2388.12,9086.64,1.3,47.57,521.99,2388.07,8155.18,8.4723,0.03,392,2388,100.0,38.87,23.2257,213,67,67,Medium Risk,0.19804752365558245,0.304362732378078,-0.09431930033128033,4.990432586778736,0.40331491712707185,0.0004,50.87329198734982
88,147,0.0005,-0.0004,100.0,518.67,642.74,1597.65,1407.66,14.62,21.61,552.72,2388.1,9092.34,1.3,47.63,521.57,2388.04,8157.39,8.4652,0.03,396,2388,100.0,38.76,23.3304,213,66,66,Medium Risk,0.3794870671856855,0.4761217346637819,0.11374173162092054,4.997212273764115,0.40607734806629836,0.0006403124237432849,43.574456563795174
88,148,-0.0032,0.0002,100.0,518.67,642.2,1593.18,1404.42,14.62,21.61,553.12,2388.05,9088.58,1.3,47.54,521.4,2388.07,8161.49,8.426,0.03,394,2388,100.0,38.86,23.3132,213,65,65,Medium Risk,-0.0005677042125045939,0.013847920043691654,-0.04021067091704413,5.003946305945459,0.4088397790055249,0.0032062439083762793,58.86305999831517
88,149,-0.0014,0.0005,100.0,518.67,642.96,1595.99,1415.82,14.62,21.61,553.72,2388.05,9078.56,1.3,47.64,521.74,2388.09,8161.86,8.4687,0.03,392,2388,100.0,38.81,23.2515,213,64,64,Medium Risk,0.20061699388880114,0.3147612420139685,-0.1132796884554091,5.0106352940962555,0.4116022099447514,0.0014866068747318507,50.769928960784036
88,150,-0.0005,0.0002,100.0,518.67,642.57,1592.11,1409.01,14.62,21.61,552.65,2388.02,9086.38,1.3,47.5,521.39,2388.05,8163.93,8.4738,0.03,395,2388,100.0,38.63,23.2757,213,63,63,Medium Risk,0.2885551215108932,0.21142496441321734,0.5006630535295018,5.017279836814924,0.4143646408839779,0.0005385164807134503,47.232409473678935
88,151,-0.0002,-0.0,100.0,518.67,642.72,1585.7,1405.84,14.62,21.61,552.6,2388.08,9086.86,1.3,47.79,521.06,2388.08,8161.39,8.4625,0.03,393,2388,100.0,38.77,23.353,213,62,62,Medium Risk,0.19266604375963312,0.17018815473227422,0.25448023858487007,5.0238805208462765,0.4171270718232044,0.0002,51.08977476354897
88,152,-0.0047,-0.0001,100.0,518.67,642.55,1590.24,1406.36,14.62,21.61,553.31,2388.06,9082.0,1.3,47.67,521.56,2388.11,8160.57,8.4353,0.03,394,2388,100.0,38.74,23.2618,213,61,61,Medium Risk,0.14800846595887596,0.15216668356281635,0.13657336754803986,5.030437921392435,0.4198895027624309,0.004701063709417264,52.886231613255696
88,153,0.0015,0.0004,100.0,518.67,642.46,1593.6,1406.75,14.62,21.61,552.77,2388.08,9081.26,1.3,47.65,521.08,2388.07,8163.06,8.4396,0.03,394,2388,100.0,38.86,23.3133,213,60,60,Medium Risk,0.17433988052862434,0.1770507976203049,0.1668848585265028,5.0369526024136295,0.42265193370165743,0.0015524174696260025,51.826988089629346
88,154,-0.0009,-0.0003,100.0,518.67,642.59,1599.4,1411.8,14.62,21.61,553.8,2388.09,9089.1,1.3,47.45,522.08,2388.07,8164.31,8.441,0.03,394,2388,100.0,38.75,23.3424,213,59,59,Medium Risk,0.13681882367990214,0.32404818662398843,-0.37806192441633535,5.043425116919247,0.425414364640884,0.0009486832980505138,53.33636147940104
88,155,0.0001,-0.0003,100.0,518.67,643.26,1596.9,1408.66,14.62,21.61,553.66,2388.08,9089.23,1.3,47.43,521.52,2388.03,8160.35,8.4695,0.03,394,2388,100.0,38.65,23.2901,213,58,58,Medium Risk,0.2917079734986027,0.35763876180292503,0.11039830566171636,5.049856007249537,0.4281767955801105,0.0003162277660168379,47.105578534152784
88,156,-0.0025,0.0004,100.0,518.67,642.27,1588.44,1412.41,14.62,21.61,552.91,2388.14,9093.41,1.3,47.46,521.35,2388.07,8164.8,8.4634,0.03,394,2388,100.0,38.78,23.2911,213,57,57,Medium Risk,0.23704526891705005,0.25133656320986947,0.19774420961179662,5.056245805348308,0.430939226519337,0.0025317977802344327,49.30451530826865
88,157,-0.0011,-0.0004,100.0,518.67,642.57,1591.56,1416.21,14.62,21.61,553.02,2388.09,9082.85,1.3,47.51,521.04,2388.11,8151.15,8.437,0.03,394,2388,100.0,38.82,23.1411,213,56,56,Medium Risk,0.3125626733814445,0.22155181394718848,0.5628425368256488,5.062595033026967,0.43370165745856354,0.0011704699910719625,46.266648831779314
88,158,-0.0039,-0.0004,100.0,518.67,642.81,1593.36,1417.7,14.62,21.61,553.08,2388.13,9089.15,1.3,47.51,521.15,2388.04,8163.95,8.5044,0.03,394,2388,100.0,38.68,23.2491,213,55,55,Medium Risk,0.5020680142144415,0.5199725483463811,0.4528305453516078,5.0689042022202315,0.43646408839779005,0.003920459156782532,38.643347605852284
88,159,-0.0005,0.0004,100.0,518.67,642.9,1588.87,1411.91,14.62,21.61,553.67,2388.09,9081.29,1.3,47.76,521.43,2388.06,8169.02,8.4604,0.03,394,2388,100.0,38.97,23.2921,213,54,54,Medium Risk,0.17831724733581977,0.3555773070024111,-0.30914791674730624,5.075173815233827,0.43922651933701656,0.0006403124237432849,51.66698908841927
88,160,-0.0018,0.0001,100.0,518.67,642.34,1593.04,1411.41,14.62,21.61,553.12,2388.09,9091.29,1.3,47.5,521.66,2388.07,8168.11,8.4199,0.03,394,2388,100.0,38.73,23.3061,213,53,53,Medium Risk,0.14522548615809192,0.17335579816218247,0.06786712814684291,5.081404364984463,0.4419889502762431,0.0018027756377319946,52.99818356792774
88,161,-0.0025,-0.0002,100.0,518.67,642.7,1593.45,1408.57,14.62,21.61,552.99,2388.12,9098.95,1.3,47.41,521.37,2388.13,8165.33,8.4292,0.03,394,2388,100.0,38.77,23.2051,213,52,52,Medium Risk,0.3513641223790628,0.34065552299901153,0.38081277067420377,5.087596335232384,0.4447513812154696,0.0025079872407968904,44.70576863488841
